X,Y,OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME
-9621739.8947,4283196.1998,211,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,67f975d4-8623-48be-9cdb-c0e9255e37fb,220,STRI,Stones River National Battlefield,2018/03/29 00:00:00+00,TN,SE,1888964,National Battlefield,Lands,Stones River
-10113622.9689,3809024.8752,212,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,97cd92ab-2bf4-4534-befe-e163c54a7470,221,VICK,Vicksburg National Military Park,2021/08/11 00:00:00+00,LA,SE,679217,National Military Park,Lands,Vicksburg
-9305690.0467,3872398.1204,213,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,53b9743b-e4b3-4f3f-8b81-3c0cdf84b5ce,222,OCMU,Ocmulgee Mounds National Historical Park,2020/09/25 00:00:00+00,GA,SE,1888951,National Historical Park,Lands,Ocmulgee
-9067696.7108,3609319.3543,214,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,482871e5-b223-41f0-ac62-98c00c1de812,223,CUIS,Cumberland Island National Seashore,2018/10/16 00:00:00+00,GA,SE,325829,National Seashore,Lands,Cumberland Island
-9431511.1581,4315643.1783,215,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,999542f4-4494-4d88-a126-a98d36bd67d0,224,OBRI,Obed Wild and Scenic River,2020/09/23 00:00:00+00,TN,SE,1309684,National Wild & Scenic River,Lands,Obed
-9530799.8265,4082082.5869,216,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,7f421b32-7a0d-4c0c-8954-28290d32475a,225,LIRI,Little River Canyon National Preserve,2013/04/29 00:00:00+00,AL,SE,1888939,National Preserve,Lands,Little River Canyon
-9552956.5587,4160394.6884,217,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,19dec107-6e48-40b0-98aa-a6dbf93f3c13,226,RUCA,Russell Cave National Monument,2011/11/02 00:00:00+00,AL,SE,126026,National Monument,Lands,Russell Cave
-9129880.7513,4048108.6921,218,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,36b325ba-0a97-4f34-a292-a4be3c7f99d3,227,NISI,Ninety Six National Historic Site,2006/03/20 00:00:00+00,SC,SE,1227788,National Historic Site,Lands,Ninety Six
-9537698.4001,3823167.8015,219,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,87a929d6-8672-462a-bdc8-f1c3f52da2db,228,TUAI,Tuskegee Airmen National Historic Site,2009/02/03 00:00:00+00,AL,SE,2492338,National Historic Site,Lands,Tuskegee Airmen
-9654537.905,3798902.5762,220,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,8c4cbc78-5f58-493a-8f85-ef4c4b668561,229,SEMO,Selma to Montgomery National Historic Trail,2011/05/19 00:00:00+00,AL,SE,2733435,National Trails Syste,Lands,Selma to Montgomery
-10172607.9299,3703400.4714,221,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,87a21507-6197-490a-840f-10e8a8b649b0,230,NATC,Natchez National Historical Park,2020/12/28 00:00:00+00,MS,SE,1888946,National Historical Park,Lands,Natchez
-8886052.1698,3874828.4185,222,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,87a5d02e-be42-411c-aa0f-45117f611618,231,CHPI,Charles Pinckney National Historic Site,2020/04/29 00:00:00+00,SC,SE,1252725,National Historic Site,Lands,Charles Pinckney
-9398958.5347,3766808.26,223,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,d6fa7b91-ac7c-475c-b3bc-608d5197ca3e,232,JICA,Jimmy Carter National Historical Park,2015/08/03 00:00:00+00,GA,SE,1888934,National Historical Park,Lands,Jimmy Carter
-9392214.4031,3995941.9239,224,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,23e13a17-1ddb-43f3-a5d5-e247bdc6d8c7,233,MALU,"Martin Luther King, Jr., National Historical Park",2014/11/19 00:00:00+00,GA,SE,1704967,National Historical Park,Lands,Martin Luther King Jr.
-9080296.596,5043248.228,225,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2a7ecc6c-5ee0-4230-bd11-bfe5836a63eb,234,CUVA,Cuyahoga Valley National Park,2021/09/01 00:00:00+00,OH,MW,1066328,National Park,Lands,Cuyahoga Valley
-10650649.802,4727107.4858,226,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,f3b918cb-122e-460c-8f19-10f47932f4c5,235,BRVB,Brown v. Board of Education National Historical Park,2006/11/01 00:00:00+00,KS,MW,2510335,National Historical Park,Lands,Brown V Board Of Education
-10083527.3845,5932064.5994,227,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,ed965838-7068-4deb-8d51-d6c50622ccf6,236,APIS,Apostle Islands National Lakeshore,2017/08/25 00:00:00+00,WI,MW,1581059,National Lakeshore,Lands,Apostle Islands
-9058727.6745,4982390.8587,228,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,8264f9b5-5a89-4f17-bd04-aa7d51d635a1,237,FILA,First Ladies National Historic Site,2018/11/20 00:00:00+00,OH,MW,2035610,National Historic Site,Lands,First Ladies
-11147458.8134,5283655.9452,229,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,883646ad-902f-4534-b13d-396a0bd49cdd,239,NIOB,Niobrara National Scenic River,2021/07/09 00:00:00+00,NE,MW,1888949,National Wild & Scenic River,Lands,Niobrara
-9976120.3354,5323940.6268,230,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,d3d889f3-a610-445f-adae-423a83f073de,241,IATR,Ice Age National Scenic Trail,2021/09/16 00:00:00+00,WI,MW,2733461,National Trails Syste,Lands,Ice Age
-10153258.8425,5325893.6277,231,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,fe02b904-e5c5-4a71-b8f2-15347c6da0d7,243,EFMO,Effigy Mounds National Monument,2019/08/19 00:00:00+00,IA,MW,456249,National Monument,Lands,Effigy Mounds
-9358035.786,4837426.1388,232,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,0341bb35-4f5c-4df2-a3a8-485e39eb6c05,244,DAAV,Dayton Aviation Heritage National Historical Park,2013/05/30 00:00:00+00,OH,MW,1083940,National Historical Park,Lands,Dayton Aviation Heritage
-11044618.6071,4605421.7641,233,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,1bc135c3-771f-4385-85c2-05736ac9400e,246,FOLS,Fort Larned National Historic Site,2010/07/28 00:00:00+00,KS,MW,475845,National Historic Site,Lands,Fort Larned
-11089408.4322,4777743.5799,234,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,7ae8420d-fa08-446e-b4d9-bdc51268dc94,247,NICO,Nicodemus National Historic Site,2020/04/06 00:00:00+00,KS,MW,2733440,National Historic Site,Lands,Nicodemus
-10542460.5808,4557336.8285,235,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,d29a4eed-5e60-470d-b78c-65508c9f84e1,248,FOSC,Fort Scott National Historic Site,2019/05/02 00:00:00+00,KS,MW,480986,National Historic Site,Lands,Fort Scott
-10747886.7242,4638722.7776,236,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,820e29da-914c-4b92-867b-0657ee47168c,249,TAPR,Tallgrass Prairie National Preserve,2016/01/14 00:00:00+00,KS,MW,1888965,National Preserve,Lands,Tallgrass Prairie
-10503608.5998,4437245.6059,237,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,1838c803-6034-41c9-982b-9a5c151e6747,250,GWCA,George Washington Carver National Monument,2018/11/30 00:00:00+00,MO,MW,718402,National Monument,Lands,George Washington Carver
-10419100.0062,3984259.4269,238,2022/09/27 14:58:16+00,NPS_WASO_LANDS,2022/09/27 14:58:16+00,NPS_WASO_LANDS,d1ffad9c-8aea-41f7-a8e6-d2cda781a7bb,251,WICL,President William Jefferson Clinton Birthplace Home National Historic Site,2018/07/24 00:00:00+00,AR,MW,2733433,National Historic Site,Lands,President William Jefferson Clinton Birthplace Home
-9055939.7125,5110912.1751,239,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,4ee91b16-f98b-4dbb-8569-bf038aefa748,253,JAGA,James A. Garfield National Historic Site,2010/09/07 00:00:00+00,OH,MW,1888932,National Historic Site,Lands,James A Garfield
-9859494.0165,5964793.3705,240,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,8cc6c335-0f38-4a57-ae4f-ac88b35683d1,254,KEWE,Keweenaw National Historical Park,2017/09/19 00:00:00+00,MI,MW,1888937,National Historical Park,Lands,Keweenaw
-9987001.2194,6105114.075,241,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,f14d867a-dddf-4e3c-9299-ed032705bb7f,255,GRPO,Grand Portage National Monument,2009/12/14 00:00:00+00,MN,MW,644333,National Monument,Lands,Grand Portage
-10523121.093,4707532.1428,242,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,afb5432e-9294-4095-99eb-c9b5a82ca0b2,256,HSTR,Harry S Truman National Historic Site,2020/11/30 00:00:00+00,MO,MW,2463113,National Historic Site,Lands,Harry S Truman
-10169312.564,5111356.8577,243,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,cc1392f5-5e4e-47f6-a01e-e25595e47345,257,HEHO,Herbert Hoover National Historic Site,2019/06/30 00:00:00+00,IA,MW,457629,National Historic Site,Lands,Herbert Hoover
-9688487.4105,5110134.7743,244,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a7a3faf0-7631-4f1f-9111-6db955272933,258,INDU,Indiana Dunes National Park,2020/01/24 00:00:00+00,IN,MW,446903,National Park,Lands,Indiana Dunes
-10779336.5459,4907991.337,245,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,9c76fb15-c749-4f43-aaf8-d5d9e8a93551,259,HOME,Homestead National Historical Park,2017/12/14 00:00:00+00,NE,MW,830099,National Historical Park,Lands,Homestead
-9885921.5184,6112022.798,246,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,807f4064-ec2e-41f6-b0f7-3ad3dbcc28b3,260,ISRO,Isle Royale National Park,2013/12/18 00:00:00+00,MI,MW,1616980,National Park,Lands,Isle Royale
-9615649.4514,5868653.3432,247,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c7fc5736-28ab-48c4-a181-a6da64d9498b,261,PIRO,Pictured Rocks National Lakeshore,2020/09/15 00:00:00+00,MI,MW,634820,National Lakeshore,Lands,Pictured Rocks
-9281409.0303,5147909.2205,248,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3f106ee3-77ad-4172-be5b-55bcaf55d448,262,RIRA,River Raisin National Battlefield Park,2018/02/27 00:00:00+00,MI,MW,2733434,National Battlefield Park,Lands,River Raisin
-10667985.9341,4962922.4366,249,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,ed502c0b-14c1-485b-9203-b8f8cf92ea65,263,LECL,Lewis and Clark National Historic Trail,2017/01/13 00:00:00+00,IL,MW,2733427,National Trails Syste,Lands,Lewis and Clark
-9960888.4576,5136479.8082,250,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,070b3633-5b57-4946-8967-7467903960ed,264,RRBH,Ronald Reagan Boyhood Home National Historic Site,2013/01/03 00:00:00+00,IL,MW,2733441,National Historic Site,Lands,Ronald Reagan Boyhood Home
-9684444.5653,4596219.1715,251,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,dc8ff5a8-4003-4925-8c4b-af9ff727e88c,265,LIBO,Lincoln Boyhood National Memorial,2016/03/03 00:00:00+00,IN,MW,446882,National Memorial,Lands,Lincoln Boyhood
-10038280.8322,4667878.1913,252,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,fd0647df-2174-4ec3-89dc-d30c3e812a79,266,JEFF,Gateway Arch National Park,2010/10/28 00:00:00+00,IL,MW,765817,National Park,Lands,Gateway Arch
-9744403.0668,4675797.5034,253,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a56bcddc-4fe5-4f26-a021-07bca0634739,267,GERO,George Rogers Clark National Historical Park,2010/08/18 00:00:00+00,IN,MW,447197,National Historical Park,Lands,George Rogers Clark
-9979251.0864,4836510.2248,254,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,72532261-b522-4235-94ab-e11577d4aadf,268,LIHO,Lincoln Home National Historic Site,2017/06/06 00:00:00+00,IL,MW,1821086,National Historic Site,Lands,Lincoln Home
-11544620.1132,5136293.777,255,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,32edbc3f-ba89-416a-83b7-786d0fbebedd,270,SCBL,Scotts Bluff National Monument,2012/08/13 00:00:00+00,NE,MW,833315,National Monument,Lands,Scotts Bluff
-11550417.1857,5224436.2918,256,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2e6d1701-de55-4327-8804-51c4575a2b8c,271,AGFO,Agate Fossil Beds National Monument,2012/11/27 00:00:00+00,NE,MW,826917,National Monument,Lands,Agate Fossil Beds
-9254551.002,4761689.1343,257,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c9813201-3ec6-45e1-bae2-c8a8105aef6a,272,HOCU,Hopewell Culture National Historical Park,2019/07/10 00:00:00+00,OH,MW,1888931,National Historical Park,Lands,Hopewell Culture
-9218367.9038,5109426.835,258,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,b15c9d62-eea7-4b17-8580-71ac0a898c1f,273,PEVI,Perry's Victory and International Peace Memorial,2010/09/01 00:00:00+00,OH,MW,1082175,National Memorial,Lands,Perry's Victory & International Peace
-9407364.2605,4738838.1128,259,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,08047a67-d6b3-41f0-89a0-ce34ca004d1b,274,WIHO,William Howard Taft National Historic Site,2019/08/23 00:00:00+00,OH,MW,1888973,National Historic Site,Lands,William Howard Taft
-10243304.5721,5785052.0742,260,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,5cc92d68-f6ac-43d7-9fdc-659129aa823a,276,SACN,Saint Croix National Scenic Riverway,2022/01/13 00:00:00+00,MN,MW,1888958,National Wild & Scenic River,Lands,Saint Croix
-10366918.0795,5608090.1607,261,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,23478445-b2d5-4680-b79a-088f56cbf907,277,MISS,Mississippi National River and Recreation Area,2018/05/10 00:00:00+00,MN,MW,1888944,National River,Lands,Mississippi
-10325140.8498,5658429.5121,262,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,4c9bd2f7-8deb-41f7-b66e-532c1e440cfd,278,LOSA,Lower Saint Croix National Scenic Riverway,2022/04/18 00:00:00+00,MN,MW,2738286,National Wild & Scenic River,Lands,Lower Saint Croix
-9574864.279,5638503.6443,263,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,0b2e375e-c039-4408-8152-ffb115b587e1,279,SLBE,Sleeping Bear Dunes National Lakeshore,2022/02/11 00:00:00+00,MI,MW,638101,National Lakeshore,Lands,Sleeping Bear Dunes
-10057904.5692,4657677.106,264,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,dac98119-2811-495c-a378-ba9b221e6e10,280,ULSG,Ulysses S. Grant National Historic Site,2008/07/01 00:00:00+00,MO,MW,2733425,National Historic Site,Lands,Ulysses S Grant
-10339971.9361,6184680.5657,265,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,102cbc7c-a873-4829-9183-5288a1426566,281,VOYA,Voyageurs National Park,2016/08/15 00:00:00+00,MN,MW,660491,National Park,Lands,Voyageurs
-11343565.2305,5441423.6602,266,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,8752c325-fbd3-4529-9e0f-e31ba37f6f7e,282,MIMI,Minuteman Missile National Historic Site,2020/02/03 00:00:00+00,SD,MW,2733442,National Historic Site,Lands,Minuteman Missile
-10502642.513,3564782.8439,267,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,bae1413f-c1ea-418f-968b-2e8973b3d35b,283,BITH,Big Thicket National Preserve,2018/03/27 00:00:00+00,TX,IM,1888902,National Preserve,Lands,Big Thicket
-10353405.9749,3719420.6872,268,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,194b2694-784d-42ff-8f08-223e6125b961,284,CARI,Cane River Creole National Historical Park,2009/07/28 00:00:00+00,LA,SE,2733428,National Historical Park,Lands,Cane River Creole
-10026263.7331,3498809.7299,269,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,20804346-a814-4070-8e63-7b2d5f2e7ba0,285,JAZZ,New Orleans Jazz National Historical Park,2017/11/08 00:00:00+00,LA,SE,2035602,National Historical Park,Lands,New Orleans Jazz
-11275374.335,3449598.3836,270,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,254f8442-8cb3-42b9-9f98-b4b0518b543c,286,AMIS,Amistad National Recreation Area,2019/07/22 00:00:00+00,TX,IM,1329499,National Recreation Area,Lands,Amistad
-10168730.2429,4031608.3443,271,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,e71042c7-0961-4456-b2ed-7597c6924edd,287,ARPO,Arkansas Post National Memorial,2010/12/13 00:00:00+00,AR,MW,2733432,National Memorial,Lands,Arkansas Post
-11834688.7,4271027.1938,272,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,4017b233-5db8-49d8-8dd1-d48d2bdeeb0c,288,BAND,Bandelier National Monument,2016/04/26 00:00:00+00,NM,IM,928874,National Monument,Lands,Bandelier
-11487512.9211,3418204.8672,273,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3b672aaa-94df-4673-874a-de486d816a1e,289,BIBE,Big Bend National Park,2018/01/09 00:00:00+00,TX,IM,1377082,National Park,Lands,Big Bend
-11574227.485,4408715.375,274,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,31326396-853e-4157-8e5c-6499535304fd,290,CAVO,Capulin Volcano National Monument,2004/07/22 00:00:00+00,NM,IM,936867,National Monument,Lands,Capulin Volcano
-11644158.3809,3779082.4235,275,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c976f4bb-859d-4100-8acf-82836d8a4743,291,CAVE,Carlsbad Caverns National Park,2017/06/22 00:00:00+00,NM,IM,904780,National Park,Lands,Carlsbad Caverns
-11677504.1952,3751090.3839,276,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3029ecb5-9dce-408e-8814-b5412543eea0,292,GUMO,Guadalupe Mountains National Park,2010/12/21 00:00:00+00,TX,IM,1377201,National Park,Lands,Guadalupe Mountains
-11850488.4858,3732781.1082,277,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,f27b2c1f-333c-408e-8159-6c204737f9f9,293,CHAM,Chamizal National Memorial,2008/05/20 00:00:00+00,TX,IM,1888906,National Memorial,Lands,Chamizal
-11565508.1057,3580799.8382,278,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,836ac584-031b-40f0-909d-dd114358e0c3,294,FODA,Fort Davis National Historic Site,2018/04/27 00:00:00+00,TX,IM,1357585,National Historic Site,Lands,Fort Davis
-11689889.0396,4287881.5645,279,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,cfd54a02-8bf1-4d38-b1e9-46a0b3d0b124,295,FOUN,Fort Union National Monument,2007/05/15 00:00:00+00,NM,IM,889156,National Monument,Lands,Fort Union
-12052951.6624,3925553.8213,280,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a4862659-0b5d-4635-863d-7b8e1d04c288,296,GICL,Gila Cliff Dwellings National Monument,2004/05/10 00:00:00+00,NM,IM,928945,National Monument,Lands,Gila Cliff Dwellings
-11809908.1335,4063730.7031,281,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,6c2604da-16cb-4f18-b3dd-ffc2d827d396,297,SAPU,Salinas Pueblo Missions National Monument,2013/11/26 00:00:00+00,NM,IM,936877,National Monument,Lands,Salinas Pueblo Missions
-10356049.0943,4100079.932,282,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,183f2954-a15f-4376-98ce-6a80ad42b4d6,298,HOSP,Hot Springs National Park,2020/06/15 00:00:00+00,AR,MW,56796,National Park,Lands,Hot Springs
-10274770.742,4128232.2041,283,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,d0ede8a1-4765-423d-9212-d3b698007e72,299,CHSC,Little Rock Central High School National Historic Site,2018/05/08 00:00:00+00,AR,MW,2091841,National Historic Site,Lands,Little Rock Central High School
-10512017.6321,4216815.1097,284,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,93e53160-8af5-4856-bbdf-9980c43ec1ff,300,FOSM,Fort Smith National Historic Site,2017/03/14 00:00:00+00,AR,MW,56686,National Historic Site,Lands,Fort Smith
-10467359.828,4363081.0554,285,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,b0329efb-ea1e-457b-aebd-a41c510b15cb,301,PERI,Pea Ridge National Military Park,2015/08/11 00:00:00+00,AR,MW,53246,National Military Park,Lands,Pea Ridge
-10387206.0782,4306130.9428,286,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c1edb5f8-97ea-48db-9d65-f4eef154e8fd,302,BUFF,Buffalo National River,2020/06/17 00:00:00+00,AR,MW,74272,National River,Lands,Buffalo
-10978900.2858,3535936.5018,287,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,6473862c-2544-4bbe-9cec-45e76ecdf415,303,LYJO,Lyndon B. Johnson National Historical Park,2017/06/23 00:00:00+00,TX,IM,1888941,National Historical Park,Lands,Lyndon B Johnson
-12022697.4099,4416200.7664,288,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,1214e8df-1adc-4b65-a379-08c186749c29,304,AZRU,Aztec Ruins National Monument,2017/06/22 00:00:00+00,NM,IM,885961,National Monument,Lands,Aztec Ruins
-12171681.8049,4313571.756,289,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,4d360a68-b06e-480c-ae15-ef25bc7441a3,305,CACH,Canyon de Chelly National Monument,2010/12/14 00:00:00+00,AZ,IM,44981,National Monument,Lands,Canyon de Chelly
-12017845.5792,4305303.3982,290,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,6bccc3a1-fda5-4725-8858-ded3640d9926,306,CHCU,Chaco Culture National Historical Park,2017/12/11 00:00:00+00,NM,IM,936878,National Historical Park,Lands,Chaco Culture
-12061068.4481,4169175.8443,291,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a8eb26c0-7a9a-465a-8d82-72c803559787,307,ELMO,El Morro National Monument,2006/12/11 00:00:00+00,NM,IM,906062,National Monument,Lands,El Morro
-12196158.7973,4260417.942,292,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,8496eab9-e223-4a4c-a274-c71e6e931e9a,308,HUTR,Hubbell Trading Post National Historic Site,2008/05/13 00:00:00+00,AZ,IM,6092,National Historic Site,Lands,Hubbell Trading Post
-12304840.865,4395358.7724,293,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,f5a9cc62-2b5d-4c16-ae43-72fa602d6e74,309,NAVA,Navajo National Monument,2009/07/13 00:00:00+00,AZ,IM,8538,National Monument,Lands,Navajo
-12412520.9333,4186538.7465,294,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,5f4f196b-012d-4f19-acbf-1e5090637164,310,WACA,Walnut Canyon National Monument,2018/02/12 00:00:00+00,AZ,IM,35848,National Monument,Lands,Walnut Canyon
